lake_ID,lake_name,latitude,longitude,ecozone,area,size_class,watershed_area,max_depth,invivo_chla_surface,invivo_chla_bottom,filtered_chla_surface,surface_temp,watercolumn_temp,epilimnion_temp,hypolimnion_temp,tp_tube,tp_bottom,tn_tube,tn_bottom,tntp_ratio,zoo_richness,zoo_density
04-572,Nataiinlaii Gwint’ii Van,67.332779,-134.844522,Taiga Plains,0.522719,medium,1.379928725,5.5,2.025802,2.081752,2.295488178,19.28334,18.9,19.2,16.8,17.95,54.87,0.206665365,0.330262365,11.51339081,8,27.294721920999997
04-573,Dalts’an Jìthìnùu Vàn,67.34958,-134.923101,Taiga Plains,0.791204,medium,24.09425147,4.4,3.836998,3.832958,1.165818489,14.310053,14.3,14.310053,14.313815,23.15,54.87,0.255755865,0.330262365,11.04776955,9,15.048323508
04-574,NA,67.417758,-133.922557,Taiga Plains,0.099021,small,0.713264189,1,1.576944,3.486732,1.351110622,12.872814,12.9,12.872814,14.8990555,10.29,54.87,0.405095865,0.330262365,39.36791691,3,46.833225232000004
04-575,NA,67.381817,-134.040849,Taiga Plains,0.241822,small,1.116392271,1.7,4.031007,4.031007,2.968474089,17.334883,17.3,17.334883,17.332677,20.91,54.87,0.612972365,0.330262365,29.31479507,5,45.22046262800001
04-576,Chii Eche?i?i? Van,67.468001,-133.763637,Taiga Plains,0.423838,small,1.23397767,5.3,2.636868,1.659535,1.669539022,13.418347,13.4,13.418347,13.310401,13.62,54.87,0.232271865,0.330262365,17.05373458,8,9.403559188
04-577,NA,68.344096,-133.705674,Taiga Plains,0.100559,small,0.402194865,5.5,6.71469,4.381147,6.388611289,13.709737,13.7,13.709737,13.713139,47.81,54.87,0.475794865,0.330262365,9.951785505,7,0.7241832650000001
04-578,Boot Lake,68.350907,-133.708655,Taiga Plains,0.22105,small,31.27855942,4.4,3.876425,4.239609,2.5688684,16.975888,16.5,17,13.5,22.73,54.87,0.170274365,0.330262365,7.491173119,5,4.181808692
04-579,Campbell Lake,68.232838,-133.44037,Taiga Plains,35.664946,large,1316.522429,15,3.437166,3.452979,2.363060445,14.478014,14.5,14.478014,14.425748,15.79,54.87,0.438800865,0.330262365,16.95252554,3,2.741514219
04-580,NA,67.46993,-134.72108,Taiga Plains,0.73233,medium,1.957355853,1,2.998697,3.102514,7.532181334,17.131734,17.1,17.131734,17.135419,30.35,54.87,0.456261865,0.330262365,15.03333987,8,245.780145585
04-581,NA,67.432054,-134.851562,Taiga Plains,0.397939,small,6.60532446,3.9,3.676014,2.920265,2.509211067,19.231444,19.1,19.2,17.1,23.54,54.87,0.263511365,0.330262365,11.19419562,8,15.04294195
04-582,NA,68.335154,-133.680514,Taiga Plains,0.316949,small,26.54530432,5.5,6.150086,6.511015,4.602435289,13.649118,13.7,13.649118,13.653175,83.24,54.87,0.273548365,0.330262365,3.286260992,NA,NA
04-583,NA,67.442962,-134.511877,Taiga Plains,0.266181,small,36.20300757,6.3,3.371451,3.486732,2.339906311,17.650959,17.4,17.6,14.8,17.41,54.87,0.264763865,0.330262365,15.2075741,5,53.492081449
04-609,Heart Lake,60.836026,-116.656975,Taiga Plains,2.539551,medium,10.05255226,2.1,2.507964,2.388947,1.79339526,17.767539,17.8,17.767539,17.773289,17.46,54.87,0.626484865,0.330262365,35.8811492,7,7.1819932699999995
04-611,NA,60.063822,-116.847789,Taiga Plains,0.417719,small,25.80581868,1,5.93748,3.486732,7.240076978,23.557474,23.6,23.557474,23.566139,58.93,54.87,0.677368865,0.330262365,11.494465720000001,NA,NA
04-612,NA,60.721344,-114.996196,Taiga Plains,0.696052,medium,3.449867523,6.5,1.561236,2.133763,2.591609067,21.139437,21.1,21.139437,20.963469,11.91,54.87,0.639349865,0.330262365,53.68176868,7,31.727466485
04-613,NA,60.813148,-114.589631,Taiga Plains,0.05081,small,0.820128719,1.5,2.837409,3.486732,0.6905484,19.54656,19.5,19.54656,14.8990555,8.78,54.87,0.421339865,0.330262365,47.9885951,7,18.507011802
04-614,NA,60.53671,-114.568217,Taiga Plains,0.196621,small,0.32555471,1.8,6.299643,3.486732,4.225314311,19.644961,19.6,19.644961,14.8990555,32.56,54.87,0.548678865,0.330262365,16.85131649,2,112.137462497
04-615,Pine Lake,59.534902,-112.216745,Taiga Plains,2.961035,medium,23.41040267,24,1.116829,1.12086,1.089130267,19.723814,11.1,19.7,5.4,11.45,54.87,0.292585365,0.330262365,25.55330699,5,9.432157585999999
04-616,NA,59.944209,-111.853586,Taiga Plains,0.412268,small,6.910827837,1.2,7.495526,7.486842,4.153056089,19.262495,19.2,19.262495,19.254102,31.6,54.87,0.605294865,0.330262365,19.15490079,3,71.47689258599999
04-617,NA,60.596644,-116.262865,Taiga Plains,0.327378,small,1.359861765,1,5.210647851,3.486732,2.582709689,18.61233931,18.6,18.61233931,14.8990555,25.22,54.87,0.438800865,0.330262365,16.95252554,6,4.25571508
04-618,Chan Lake,61.890891,-116.542274,Taiga Plains,0.79663,medium,33.71783939,1.8,7.323806,7.145258,4.707950857,15.733665,15.7,15.733665,15.734636,26.25,54.87,0.815950865,0.330262365,31.08384248,NA,NA
04-619,NA,62.556145,-116.433386,Taiga Plains,0.139027,small,10.88186823,0.65,2.026794155,3.486732,1.837504934,14.30030879,14.3,14.30030879,14.8990555,10.94,54.87,0.550144865,0.330262365,50.28746481,4,3.556678347
04-620,NA,61.998774,-116.330501,Taiga Plains,0.657526,medium,3.841577518,1.3,2.176479,2.147029,0.7945648,14.483201,14.5,14.483201,14.482353,16.07,54.87,0.780875365,0.330262365,48.59211979,6,52.74746732399999
04-621,NA,61.930612000000004,-116.520168,Taiga Plains,0.419718,small,1.149377354,1.4,4.056226,3.860532,2.771182985,13.594057,13.6,13.594057,13.592386,24.94,54.87,0.438800865,0.330262365,16.95252554,5,29.030146938
04-622,NA,59.798928,-122.523299,Taiga Plains,0.078111,small,1.347120829,1.2,8.327982,9.112872,9.754919066,15.042063,15,15.042063,14.998111,41.89,54.87,0.245652365,0.330262365,5.864224517,3,0.493766366
04-623,Parker Lake,58.822968,-122.901342,Boreal Plains,0.62639,medium,13.6554371,1.2,14.241528,11.934197,12.13008818,17.681606,17.8,17.681606,17.87973,77.77,83.53575618,1.134208365,0.46700147,14.58413739,8,112.15531305299999
04-624,NA,58.623863,-122.693773,Boreal Plains,0.193301,small,0.407894621,1.8,13.116194,14.111182,5.941756642,17.953347,18,17.953347,18.025479,34.22,83.53575618,0.242768865,0.46700147,7.094356078,7,51.348787989
06-036,Lac des Rapides,50.313788,-66.428761,Boreal Shield,5.77445,large,519.3282193,66,3.716417,3.158504,1.065956445,19.07875,6.6,18.9,5,8.362236684,16.50145412,0.057250527,0.068354527,6.846317458,6,18.391026735362733
06-066,NA,49.869455,-68.732763,Boreal Shield,0.416603,small,51.73781007,13,4.0293,2.453761,1.335347698,17.551667,10.2,17.4,6.7,13.71534519,16.50145412,0.083121527,0.106922027,6.060476485,9,15.048137452836391
06-071,Lac Parenthèses,50.365341,-68.818863,Boreal Shield,1.875561,medium,6.875913394,17,2.184995,1.438511,1.12755904,16.682216,10.4,16.6,4.9,8.711811667,16.50145412,0.025,0.062213027,2.869667178,7,83.05704422607417
06-080,Lac Jérôme,48.248292,-69.637829,Boreal Shield,0.159765,small,26.48358362,11,1.4036155,2.516707,1.120234774,20.8492895,16,20.6,8.3,6.4101048370000004,16.50145412,0.069697027,0.085975027,10.87299331,11,37.790342647166824
06-083,Lac Saint-Antoine,47.534528,-70.232947,Boreal Shield,0.272092,small,7.082073113,4,4.113738,3.20114,4.954330949,18.855858,18.5,18.8,17.9,31.30553253,16.50145412,0.166618027,0.197273999,5.322318886,5,160.3563764832698
06-085,Lac Nairne,47.685661,-70.349677,Boreal Shield,2.456499,medium,28.31436755,11,3.1627475,1.46358,13.39632,19.6163585,16.7,19.5,10,50.28266969,16.50145412,0.238261027,0.108369527,4.738432316,5,199.25021009223224
06-095,Lac Simoncouche,48.231271,-71.251055,Boreal Shield,0.838487,medium,25.09269861,7,2.219465,4.651663,2.610872676,18.873797,18.6,18.9,18.124569,23.78771801,16.50145412,0.129149527,0.197273999,5.42925248,9,57.743120215113244
06-096,Lac Saint-Charles,46.948182,-71.392515,Boreal Shield,3.570082,medium,172.1454031,16,7.3401995,1.035622,6.677494542,18.320929,12.2,18.3,8.5,53.54255132,16.50145412,0.202649027,0.196648027,3.784822015,9,91.33529297062839
06-100,Lac Élie-Gagnon,48.721602,-71.671653,Boreal Shield,0.115117,small,4.120569325,21,0.768617,0.692136,1.00848064,19.332171,9.4,19,5,5.816371895,16.50145412,0.210770527,0.025,36.23745709,7,4.016904504606522
06-101,Lac Maupertuis,50.418743,-71.734219,Boreal Shield,14.184478,large,210.9391072,21,4.18138,2.719182,0.832666738,15.815075,13.3,15.8,9.1,7.71884947,16.50145412,0.070636527,0.090085527,9.151173018,6,36.7925094009192
06-102,Lac Froget,50.732795,-71.771475,Boreal Shield,3.11079,medium,20.84191727,13,3.465144,3.664459,1.352012373,15.335942,15.3,15.335942,15.292249,7.280254955,16.50145412,0.081050527,0.197273999,11.13292426,9,63.943205321324285
06-103,Lac à la Croix,48.395105,-71.773708,Boreal Shield,0.720739,medium,10.01515648,34,4.530574,1.521596,2.830112391,19.831634,7.8,19.8,4.5,15.1028917,16.50145412,0.195218027,0.483536527,12.92587081,12,183.3391977228585
06-104,Lac Vouzier,48.407729,-71.78678,Boreal Shield,0.12174,small,0.68743542,37,0.601555,5.042117,1.531732552,18.542326,12.8,18.5,6.9,6.709573128,16.50145412,0.100763527,0.301175527,15.01787447,7,216.23710684627204
06-124,Lac de l'Achigan,45.943917,-73.977427,Boreal Shield,5.456538,large,98.87524468,23.7,1.16994,1.115622,1.787436089,22.687184,14.3,22.4,8.4,12.40957662,16.50145412,0.025,0.164520527,2.014573161,10,48.70902727734438
06-125,Lac Croche,45.992729,-74.00935,Boreal Shield,0.180495,small,1.052923716,11.7,2.603347,1.03424,1.386444302,22.530938,12.4,22.5,6.2,8.532962307,16.50145412,0.025,0.110715027,2.929814887,7,46.34222832116262
06-126,Lac Paula,48.993311,-74.029437,Boreal Shield,0.554081,medium,3.376600828,17,3.14230825,2.453761,1.662403769,19.65511325,15,19.6,8.35,30.09965102,16.50145412,0.131367027,0.197273999,8.556140969,9,46.2216363558721
06-127,Lac Duminy,48.987717,-74.06735,Boreal Shield,0.179844,small,9.700449466,1.6,3.9397905,3.986255,1.505727467,14.536876,14.5,14.7,13.8,32.37170717,16.50145412,0.081169527,0.197273999,2.507421885,8,154.25508788185329
06-128,Lac des Seigneurs,45.862265,-74.115675,Boreal Shield,0.171636,small,1.680989952,18.5,0.861922,2.191192,1.625089387,22.200397,10.7,22.2,4.9,9.124901543,16.50145412,0.065833027,0.445068527,7.214656146,6,133.73158211136118
06-129,Lac Winsch,50.032073,-74.221815,Boreal Shield,1.262021,medium,10.84736968,33,0.744049,1.040713,0.775883982,15.942387,8,16,4.6,15.46191229,16.50145412,0.025,0.127971027,1.616876331,5,81.69758843350152
06-130,Lac Marois,45.850978,-74.131647,Boreal Shield,0.970598,medium,8.913519502,23.7,0.952773,1.003971,1.945325227,21.997538,13.9,21.9,7.2,10.83196583,16.50145412,0.051311527,0.402214027,4.737046609,7,99.5890259344665
06-131,Lac Rond,45.948099,-74.143866,Boreal Shield,0.17234,small,1.421381485,15,0.869613,3.20496,1.967408285,22.890178,12.2,22.7,6.2,12.08626078,16.50145412,0.025,0.664256527,2.068464387,8,320.700997899261
06-132,Lac Sainte-Marie,45.958676,-74.266369,Boreal Shield,2.061438,medium,102.7817043,16,3.4729375,1.530505,3.649437938,22.7778865,18.3,22.7,8.7,12.89174156,16.50145412,0.069204027,0.262366527,5.368089848,11,156.94660325372578
06-133,Lac Duhamel,46.142222,-74.638943,Boreal Shield,0.541703,medium,3.186415656,26,0.800219,0.778425,0.910760747,22.82764,11,22.7,6.1,11.04681367,16.50145412,0.025,0.243799027,2.263096015,7,126.1398084084136
06-136,Lac Ouellette,46.719648,-75.437263,Boreal Shield,0.614648,medium,4.08318653,13,1.783306,1.335714,6.25218304,20.022567,13.5,19.8,7.4,48.00452789,16.50145412,0.199961527,0.148826527,4.165472213,6,112.57908708097116
06-137,Lac des Îles,46.450343,-75.551099,Boreal Shield,16.716756,large,147.599341,40,3.121869,0.861683,2.895684267,20.604589,11.1,20.4,8.2,21.82795761,16.50145412,0.102047527,0.193161027,4.675083617,9,39.90814562325168
06-139,Lac Vert,45.902448,-75.605782,Boreal Shield,0.318825,small,1.263203431,26,0.570286,2.338814,1.225788368,21.296292,11.6,21.2,5.8,39.97371589,16.50145412,0.100319527,0.170233527,2.509637265,10,98.80376841624967
06-140,Lac Daine,49.87207,-75.664784,Boreal Shield,2.315668,medium,20.01432662,3.5,5.076379,5.4587505,2.229617031,17.552196,17.5,17.552196,17.5000905,39.17591543,16.50145412,0.101978527,0.197273999,2.603092381,8,132.47265273004302
06-141,Lac Pelletier,48.214044,-79.052766,Boreal Shield,3.039968,medium,35.95958733,5,4.145991,3.415854,8.439193316,19.319177,19.2,19.319177,19.094516,38.93513108,16.50145412,0.301667527,0.197273999,7.747952008,8,149.89846878221064
06-142,Lac Manitou,45.875279,-75.956424,Boreal Shield,0.645116,medium,6.117851726,24,1.678928,2.137806,1.291118578,21.132944,9.6,21.1,4.9,24.0792275,16.50145412,0.171136027,0.291924527,7.107205868,8,67.24667034253291
06-146,Lac Blue Sea,46.192548,-76.057327,Boreal Shield,14.645392,large,87.80546087,57,0.906828,0.516075,1.551673458,19.487195,8.4,19.5,6,40.80609545,16.50145412,0.092534027,0.113409027,2.267652074,11,77.81649405493724
06-156,Wabun Lake,45.226736,-76.831453,Boreal Shield,0.464882,small,2.284297227,26,1.171863,1.964292,1.200738702,19.286466,8.5,19.2,4.7,9.80869712,16.50145412,0.137410027,0.188793027,14.00899888,7,51.79138061625433
06-158,Lac Merlin,48.893947,-76.881395,Boreal Shield,0.183971,small,18.33707639,6,4.5983055,3.2860895,1.309799396,17.7140875,13.8,18.3,8.1,12.16035302,16.50145412,0.116222527,0.140748027,9.557496139,7,182.43366189319002
06-159,Mink Lake,45.564777,-77.04943,Boreal Shield,5.706756,large,42.46778775,10,2.401386,2.533976,2.699882205,18.604716,18.6,18.604716,18.594152,10.07671649,16.50145412,0.217646527,0.197273999,21.59895311,5,24.572488962038367
06-161,Fraser Lake,45.190967,-77.651071,Boreal Shield,2.286946,medium,10.17715114,16,1.482207,1.336236,4.062920356,18.490733,13.3,18.4,8.7,23.08778229,16.50145412,0.189818027,0.198041027,8.221579041,8,32.06791230042116
06-165,Lac Obalski,48.753092,-77.960512,Boreal Shield,18.067511,large,4209.586217,1.8,4.814728,4.975617,3.55860128,17.588522,17.6,17.588522,17.586377,42.95589533,16.50145412,0.236840027,0.197273999,5.51356281,12,1.7944161533397032
06-167,Lac Chenon,47.328987,-78.470022,Boreal Shield,6.899366,large,56.77582992,28,1.535113,1.073407,1.707105423,18.28549,9,18.3,4.6,12.89174156,16.50145412,0.084102027,0.131078027,8.556140969,9,25.10388389706561
06-171,Lac Macamic,48.798152,-78.975731,Boreal Shield,45.905615,large,1192.508845,2.2,4.808563,4.536149,3.447837233,17.179072,17.1,17.179072,17.092158,77.9909703,16.50145412,0.248026527,0.197273999,3.180195426,NA,NA
06-174,Lac Wasi,46.138734,-79.225947,Boreal Shield,6.921495,large,138.9537707,4.9,8.208241,8.62587,7.184081778,18.338924,18.3,18.338924,18.232595,36.50142152,16.50145412,0.231390027,0.221937527,6.3392059100000004,9,127.4762175832323
06-176,Lac Cloutier,47.626548,-79.27745,Boreal Shield,0.789489,medium,8.058473853,4.8,7.248448,2.453761,5.177768249,19.693868,19.7,19.693868,8.35,35.99676041,16.50145412,0.246063527,0.249774027,6.835713109,8,37.5361082012546
06-178,Gull Lake,44.920063,-79.359743,Boreal Shield,1.385526,medium,11.61862852,6.7,4.138489,4.56122,2.394357902,19.780784,19.8,19.780784,19.780576,31.64294022,16.50145412,0.139327527,0.197273999,4.403115704,7,6.840999654742477
06-196,Lac Ramsey,46.478829,-80.97293,Boreal Shield,8.096458,large,43.98046797,21,1.593687,0.483097,1.117793351,20.373304,16.1,20.1,8.6,10.67525651,16.50145412,0.126325527,0.360074027,11.83348867,11,122.01762660392554
06-198,Dora Lake,49.186723,-80.970066,Boreal Shield,0.59821,medium,6.685507475,5.8,5.584782,5.958054,3.563263609,19.555737,17.6,19.6,12.4,18.56404142,16.50145412,0.206673527,0.647575527,11.1330029,7,75.48109435142462
06-199,Lillabelle Lake,49.109138,-81.032121,Boreal Shield,1.804898,medium,26.89369923,2.3,5.345653,5.77769,4.767625067,19.076145,19.1,19.076145,19.093103,27.08882739,16.50145412,0.282089527,0.197273999,10.41350085,8,4.989830525557463
06-200,NA,48.238266,-81.040785,Boreal Shield,0.139304,small,1.443713959,2.5,3.849912,4.137632,2.774868471,18.949927,18.9,19,18.1,11.23862478,16.50145412,0.201649527,0.197273999,17.94254465,7,28.456910994183517
06-217,Borden Lake,47.836499,-83.286417,Boreal Shield,16.562945,large,86.60804094,28,0.93551,0.656804,1.671901689,19.076342,14.8,19,11.5,7.681820802,16.50145412,0.107351027,0.313793027,13.97468514,7,42.10278900394832
06-220,Bright Lake,46.272242,-83.30755,Boreal Shield,12.50611,large,190.0917837,11,3.385414,4.16193,3.270922987,21.913357,21.8,21.913357,21.759768,18.17281073,16.50145412,0.113680027,0.197273999,6.25550052,12,135.38347265812394
06-221,Sandbar Lake,47.835215,-83.348195,Boreal Shield,0.293141,small,3.488089897,7,3.786577,1.903913,2.516397511,19.568167,19.1,19.3,18.399795,12.89378092,16.50145412,0.131367027,0.197273999,10.18840229,9,36.85243016017885
06-253,Burnt Berry Pond,49.451178,-56.188657,Boreal Shield,1.594824,medium,193.6890699,18.81,3.14230825,2.453761,0.351753813,19.65511325,15,19.6,8.35,4.972250287,3.833732956,0.025,0.05487447,5.027904582,8,14.899855876803418
06-254,Little Rushy Pond,48.949782,-55.693761,Boreal Shield,0.386505,small,1.454944113,2.82,3.14230825,2.453761,0.9228576,19.65511325,15,19.6,8.35,3.294077872,16.50145412,0.13509597,0.197273999,41.01177181,5,12.985039294128656
06-255,Gull Pond,47.46447,-52.976425,Boreal Shield,0.539411,medium,2.009584157,15,3.14230825,2.453761,0.273376285,19.65511325,15,19.6,8.35,11.26837897,7.127029229,0.09590897,0.06305847,8.511336924,6,7.270474885659007
06-256,Three Island Pond,47.510293,-52.901442,Boreal Shield,0.939543,medium,9.76014958,12.06,3.14230825,2.453761,0.40415776,19.65511325,15,19.6,8.35,9.726387046,10.1008708,0.08048397,0.08494697,8.274806423,3,46.612664487096666
06-257,Octagon Pond,47.524518,-52.881807,Boreal Shield,0.533131,medium,3.84694136,13.61,3.14230825,2.453761,0.93816768,19.65511325,15,19.6,8.35,5.731261842,7.58414299,0.28351747,0.38405247,49.46859484,9,0.31326585506857935
06-258,Hogans Pond,47.583623,-52.852923,Boreal Shield,0.576113,medium,1.985214256,11.82,3.14230825,2.453761,0.213112533,19.65511325,15,19.6,8.35,8.58090733,9.506102485,0.07353697,0.12113747,8.569836169,7,66.21323573146013
06-259,Millers Pond,47.623691,-52.825964,Boreal Shield,0.176077,small,5.185524307,2.62,3.14230825,2.453761,3.293966863,19.65511325,15,19.6,8.35,40.65433938,16.50145412,0.19896597,0.197273999,4.894089365,5,1275.4505215679067
06-260,Great Pond,47.664336,-52.76537,Boreal Shield,0.294057,small,3.234620141,3.55,3.14230825,2.453761,5.8450640720000004,19.65511325,15,19.6,8.35,33.23426876,16.50145412,0.24457797,0.197273999,7.359210211,3,49.18006654916036
06-261,Big Otter Pond,47.399963,-53.04748,Boreal Shield,0.66199,medium,24.80715068,9,3.14230825,2.453761,0.147335893,19.65511325,15,19.6,8.35,7.831939823,8.713078067,0.05151997,0.07451397,6.578187673,8,5.329308075509559
06-262,Stern Pond,47.129687,-55.514258,Boreal Shield,0.297411,small,1.769350718,9,3.14230825,2.453761,0.077227698,19.65511325,15,19.6,8.35,13.27672965,4.503449033,0.12650997,0.13567947,9.528699713,8,12.193228530154526
06-263,Freshwater Pond,47.102985,-55.260614,Boreal Shield,9.708885,large,152.1343916,61,3.14230825,2.453761,1.274516907,19.65511325,15,19.6,8.35,6.356330181,4.637392249,0.131367027,0.197273999,8.556140969,6,21.315667694936426
06-264,Sandy Cove Pond,48.64754,-53.729453,Boreal Shield,0.287402,small,1.29301918,1.54,3.14230825,2.453761,1.969581938,19.65511325,15,19.6,8.35,9.035194491,16.50145412,0.18295947,0.197273999,20.24964379,6,78.44938161405636
06-265,Cobbs Pond,48.971275,-54.629757,Boreal Shield,0.317352,small,2.264240708,1.2,3.14230825,2.453761,1.15576928,19.65511325,15,19.6,8.35,19.08093565,16.50145412,0.21415497,0.197273999,11.22350465,NA,NA
06-266,River Pond,47.915888,-55.586692,Boreal Shield,1.519703,medium,153.0776677,15.5,3.14230825,2.235868,2.418898134,20.840263,19.1,20.8,14.3,10.07639022,9.455683585,0.05623947,0.08269497,5.581311241,9,33.7032318723286
06-267,Tippings Pond,48.930281,-57.880527,Boreal Shield,0.177629,small,0.729521889,25.07,0.587738,0.833502,0.232738418,19.991423,11.3,20,6.4,5.066400945,6.86201657,0.025,0.197273999,4.934469315,4,91.80622864767574
06-268,Grand Pond,51.087718,-56.860944,Boreal Shield,2.518473,medium,25.55017811,9.59,4.306185,4.718645,4.451090738,18.772875,18.5,18.772875,18.207571,11.62815681,12.11585488,0.18666497,0.20029647,16.05284251,9,16.708993395006416
06-270,Curls Pond,52.413575,-56.01578,Boreal Shield,2.843856,medium,40.2375417,10.21,3.14230825,2.453761,1.63987968,19.65511325,15,19.6,8.35,8.524623631,7.660067959,0.11104897,0.10006297,13.02684726,6,39.871815528537375
06-271,Denmark Lake,49.138532,-91.218791,Boreal Shield,0.236511,small,14.26875702,10.3,6.27907,1.859105,2.047045903,22.69109,12.8,23.2,7.1,11.83607141,16.50145412,0.15823047,0.15471697,13.36849572,11,43.035585256477574
06-272,NA,49.453078,-92.08314,Boreal Shield,0.692448,medium,8.347445844,16.3,5.221973,2.186863,2.131771129,21.826715,13.9,21.8,6.3,9.291317201,135.0334265,0.14714947,0.35378447,15.83730991,13,29.841982422157876
06-273,Round Lake,49.778297,-94.444095,Boreal Shield,0.23964,small,4.803411808,8.3,4.389771,13.238722,1.588759449,23.16392,17.1,23.1,6.7,16.56842134,77.70948956,0.28455647,0.39470297,17.17462782,7,213.02705491638875
06-274,Rabbit Lake,49.787686,-94.463764,Boreal Shield,0.902346,medium,2.68573152,8.6,1.553872,5.708477,0.294388267,22.521991,21.6,22.5,15.1,12.81825724,14.62637208,0.19190747,0.20457847,14.97141666,5,63.08580337705064
06-275,Whitemouth Lake,49.230934,-95.682275,Boreal Shield,69.765261,large,292.4205763,1.3,21.780295,2.453761,1.535523319,22.227549,22.2,22.227549,8.35,138.091596,16.50145412,1.17963997,0.197273999,8.542445769,5,164.87436978236497
06-289,Barbe Lake,54.282254,-101.474724,Boreal Plains,1.864435,medium,26.02508381,13.1,4.033529,1.867855,2.794095226,19.566855,16.2,19.5,9.5,8.975882982,18.44962905,0.31176447,0.34434547,34.73357113,9,63.41494785989319
06-291,Camp Lake,55.128342,-101.103371,Boreal Shield,0.527253,medium,110.3437249,4.3,0.122496,0.168745,0.07144704,17.75781,17.7,17.75781,17.742788,2.7646,16.50145412,0.25542447,0.197273999,92.39111264,NA,NA
06-293,Liz Lake,55.487013,-98.050248,Boreal Shield,1.973532,medium,13.60832698,18.3,1.701235,1.311437,2.494765986,19.747569,10.7,19.6,5.6,15.59478455,45.28828312,0.14552247,0.28005497,9.331483198,8,116.09479911576621
06-294,NA,55.892985,-98.996064,Boreal Shield,0.69341,medium,3.449519463,5.5,4.004767,4.245502,2.681290643,21.219832,19.8,21.2,18.1,16.04096785,19.85583506,0.21226447,0.20616297,13.23264731,7,21.121629220860168
06-295,Eden Lake,56.624606,-100.17423,Boreal Shield,67.089036,large,3541.113973,24.3,2.744464,1.508047,2.134472445,18.876172,15.2,18.9,8.2,13.23001307,18.31650268,0.10179197,0.18271097,7.694018854,16,77.21251942999346
06-303,Gull Lake,50.409666,-96.514633,Boreal Shield,1.168386,medium,4.230419896,4.5,4.945789,12.653363,6.413747437,23.359822,22.8,23.4,20.9,29.99256664,29.52996906,1.09321047,0.83921547,36.44938038,6,66.31466917686326
06-304,L226,49.688665,-93.747517,Boreal Shield,0.159116,small,0.907930387,11.6,2.126249,6.802341,2.025127516,23.060682,14.1,23.1,5.8,7.56181912,50.57991516,0.13010647,0.21778947,17.20571042,8,82.3092302840647
06-305,L302,49.674081,-93.762805,Boreal Shield,0.234513,small,0.956096716,10.3,1.364444,63.30166,1.277950649,22.174829,17.1,22.1,7.4,12.47054439,22.49052294,0.131367027,0.29105497,8.556140969,7,86.70541862599528
06-306,L223,49.698298,-93.70868,Boreal Shield,0.281148,small,2.536132148,14.7,0.700822,7.6052,0.835752797,23.005684,13.9,23,6.3,9.550159397,67.52905579,0.13522547,0.56782747,14.15949875,10,56.28511728597486
06-307,L227,49.687897,-93.688896,Boreal Shield,0.051795,small,0.29623019,10.5,45.63923,5.039249,6.010214471,23.608396,10.4,23.8,4.7,40.61028247,116.8948259,0.35754747,1.01088497,8.804358115,4,6.593008095464889
06-308,L373,49.74382,-93.799896,Boreal Shield,0.268799,small,0.750054647,21.4,0.522884,2.211814,0.881290418,22.116041,11.5,22.1,5.3,9.012321702,44.170919,0.131367027,0.16341547,8.556140969,6,82.98925600644816
06-309,Rob Lake,50.401284,-91.254248,Boreal Shield,0.80613,medium,5.15402517,10.4,6.368919,7.460805,4.138424432,20.990056,14.8,20.9,8,14.24399192,19.89685592,0.131367027,0.10078147,8.556140969,9,46.6005591553716
06-310,Ponsford Lake,51.506057,-90.339539,Boreal Shield,0.661879,medium,7.182710736,2.3,3.780875,2.453761,3.137812597,20.165956,20.2,20.165956,8.35,20.62840303,16.50145412,0.51209297,0.197273999,24.82465411,4,17.02975390804729
06-311,L224,49.690256,-93.717327,Boreal Shield,0.26364,small,1.034529023,27.9,0.463306,1.175789,0.611742786,23.104427,10.5,23.1,5.3,6.906744668,23.18577371,0.08621347,0.22091097,12.4825043,8,33.38583596165004
06-312,Botsford Lake,50.147688,-91.647757,Boreal Shield,14.610008,large,4576.667117,24,2.844922,1.78987,2.568139911,21.160817,16.4,21,9.9,12.95824246,15.50757328,0.11477647,0.22065297,8.857410282,16,77.7047637038125
06-313,Pakashkan Lake,49.337978,-90.271499,Boreal Shield,50.508195,large,545.9050986,22.5,3.14230825,2.453761,4.012213029,19.65511325,15,19.6,8.35,13.88930241,18.1012403,0.14493297,0.19789997,10.43486316,16,54.373173047893516
06-314,O'Sullivan Lake,50.407677,-87.080146,Boreal Shield,41.647682,large,2339.990897,41.2,3.14230825,2.453761,2.457443353,18.47248,10.5,18.5,7.6,9.721700714,13.1799234,0.10251847,0.16837997,10.54532257,12,45.132712436844734
06-315,Johnson's Lake,49.711052,-83.684753,Boreal Shield,0.375849,small,0.621654676,10.2,3.492384,10.562053,3.083111238,19.256437,18.1,19.2,11.2,12.24886345,17.36969319,0.22415597,0.23081597,18.30014441,8,43.38461591022791
06-455,NA,47.850967,-55.765996,Boreal Shield,8.73e-4,small,10.15496807,3.5,2.019876,1.882498,4.187196622,21.288005,21.2,21.288005,21.094974,44.5699447,16.50145412,0.09983947,0.197273999,2.240062685,NA,NA
06-456,Kississing lake,55.131569,-101.446955,Boreal Shield,266.299234,large,1899.386433,9.1,3.14230825,2.453761,1.945325227,19.65511325,15,19.6,8.35,12.89174156,16.50145412,0.131367027,0.197273999,8.556140969,NA,NA
